,customer_id,recency,monetary,ontime_avg,is_graduated_last,is_kam_last,microzona_last,birthday,last_order,frequency,R,F,M,RFM_Score,stock_seguridad,umbral_churn,churned,Segment
765,766,7,110.82682256410256,0.9487179487179487,False,True,1188.0,2022-08-10,2023-05-24,18,3,4,4,11,4.5,22.5,False,Clientes en Riesgo/Zombies
766,767,0,45.051136666666665,0.9215686274509803,False,False,149.0,2022-02-11,2023-07-08,20,5,5,2,12,5.0,25.0,False,Clientes Leales
767,768,0,72.40733598214285,0.9553571428571429,True,False,384.0,2022-03-25,2023-01-20,90,5,5,3,13,22.5,112.5,False,Clientes Leales
768,769,6,137.81702785714285,1.0,True,False,126.0,2021-04-30,2023-07-15,28,4,5,5,14,7.0,35.0,False,Clientes VIP
769,770,0,97.37589629629629,0.9629629629629629,True,False,1188.0,2022-12-17,2023-08-26,10,5,4,4,13,2.5,12.5,False,Clientes Leales
770,771,0,32.02896030864198,0.9444444444444444,True,False,112.0,2021-11-26,2023-08-18,64,5,5,1,11,16.0,80.0,False,Clientes en Riesgo/Zombies
771,772,0,146.02272217391305,0.9130434782608695,True,False,33.0,2021-05-07,2023-03-22,8,5,3,5,13,2.0,10.0,False,Clientes Leales
772,773,0,104.62781905660377,0.9622641509433962,True,False,125.0,2021-02-03,2023-06-12,23,5,5,4,14,5.75,28.75,False,Clientes VIP
773,774,1,141.0691675,1.0,True,False,347.0,2022-03-02,2023-08-22,23,5,5,5,15,5.75,28.75,False,Clientes VIP
774,775,0,67.47424666666667,0.9591836734693877,False,True,1188.0,2020-11-05,2023-05-29,62,5,5,3,13,15.5,77.5,False,Clientes Leales
775,776,2,155.957379375,0.828125,True,False,1188.0,2021-11-23,2023-07-25,20,4,5,5,14,5.0,25.0,False,Clientes VIP
776,777,3,141.75154511363635,0.9090909090909091,True,False,33.0,2021-08-18,2023-06-29,62,4,5,5,14,15.5,77.5,False,Clientes VIP
777,778,7,72.97245394736842,0.9210526315789473,True,False,567.0,2023-01-27,2023-03-23,18,3,4,3,10,4.5,22.5,False,Clientes en Riesgo/Zombies
778,779,1,80.18388620967742,0.9516129032258065,True,False,112.0,2022-01-25,2023-01-04,41,5,5,4,14,10.25,51.25,False,Clientes VIP
779,780,1,106.7558367164179,0.9626865671641791,True,False,1188.0,2022-06-29,2023-08-16,45,5,5,4,14,11.25,56.25,False,Clientes VIP
780,781,1,56.10837724137931,0.9655172413793104,True,False,571.0,2022-03-14,2023-06-05,48,5,5,3,13,12.0,60.0,False,Clientes Leales
781,782,10,42.112424193548385,0.8709677419354839,True,False,569.0,2022-03-15,2023-02-14,8,3,3,2,8,2.0,10.0,False,Clientes en Riesgo/Zombies
782,783,1,89.61401857142857,0.8571428571428571,True,False,33.0,2020-11-10,2023-08-16,20,5,5,4,14,5.0,25.0,False,Clientes VIP
783,784,2,58.237954576271186,0.9830508474576272,True,False,136.0,2021-03-12,2023-06-24,47,4,5,3,12,11.75,58.75,False,Clientes Leales
784,785,0,169.65392491935484,0.8709677419354839,False,True,635.0,2022-03-30,2023-07-06,46,5,5,5,15,11.5,57.5,False,Clientes VIP
785,786,1,45.75612029411765,0.9901960784313726,True,False,347.0,2021-07-14,2023-08-26,42,5,5,2,12,10.5,52.5,False,Clientes Leales
786,787,0,85.78003538461539,0.9615384615384616,False,False,135.0,2022-03-07,2023-08-31,74,5,5,4,14,18.5,92.5,False,Clientes VIP
787,788,2,93.60883463768116,0.9710144927536232,True,False,121.0,2022-01-15,2023-05-25,72,4,5,4,13,18.0,90.0,False,Clientes Leales
788,789,1,32.53586272727273,0.9090909090909091,False,False,1188.0,2020-10-28,2023-08-04,4,5,3,1,9,1.0,5.0,False,Clientes en Riesgo/Zombies
789,790,0,182.06581,1.0,False,False,0.0,2022-03-17,2023-05-05,22,5,5,5,15,5.5,27.5,False,Clientes VIP
790,791,1,53.72302352040816,0.9591836734693877,False,True,120.0,2020-12-04,2023-02-09,158,5,5,2,12,39.5,197.5,False,Clientes Leales
791,792,1,206.15436175,0.9,False,False,473.0,2022-02-18,2023-01-10,14,5,4,5,14,3.5,17.5,False,Clientes VIP
792,793,2,67.1521952,0.9466666666666667,True,False,121.0,2020-12-12,2023-03-14,31,4,5,3,12,7.75,38.75,False,Clientes Leales
793,794,5,90.31277923076924,0.9487179487179487,True,False,383.0,2022-09-28,2023-05-29,28,4,5,4,13,7.0,35.0,False,Clientes Leales
794,795,5,129.1596284090909,0.9431818181818182,True,False,572.0,2022-03-10,2023-05-15,28,4,5,5,14,7.0,35.0,False,Clientes VIP
795,796,0,173.44172864864865,0.9459459459459459,True,False,136.0,2021-07-21,2023-08-23,32,5,5,5,15,8.0,40.0,False,Clientes VIP
796,797,34,55.31300272727273,1.0,False,False,570.0,2023-01-12,2023-01-20,3,2,2,3,7,0.75,3.75,True,Clientes Churneados
797,798,8,253.38990555555554,0.9444444444444444,False,False,121.0,2021-09-17,2023-06-23,8,3,3,5,11,2.0,10.0,False,Clientes en Riesgo/Zombies
798,799,0,53.62111744680851,0.9787234042553191,True,False,33.0,2020-11-28,2023-03-23,13,5,4,2,11,3.25,16.25,False,Clientes en Riesgo/Zombies
799,800,2,136.17372461538463,1.0,True,False,149.0,2021-05-15,2023-06-05,10,4,4,5,13,2.5,12.5,False,Clientes Leales
800,801,0,34.790466470588235,0.9117647058823529,True,False,122.0,2020-11-10,2023-06-09,21,5,5,1,11,5.25,26.25,False,Clientes en Riesgo/Zombies
801,802,0,77.29605948717949,0.6153846153846154,True,False,347.0,2021-09-11,2023-07-13,15,5,4,4,13,3.75,18.75,False,Clientes Leales
802,803,0,72.1080103960396,0.8910891089108911,True,False,1188.0,2020-10-14,2023-04-27,48,5,5,3,13,12.0,60.0,False,Clientes Leales
803,804,5,55.786887586206895,0.8793103448275862,True,False,33.0,2022-03-10,2023-02-18,34,4,5,3,12,8.5,42.5,False,Clientes Leales
804,805,3,35.817769444444444,0.9074074074074074,True,False,125.0,2022-01-28,2023-03-17,14,4,4,1,9,3.5,17.5,False,Clientes en Riesgo/Zombies
805,806,0,149.712664057971,0.8695652173913043,True,False,635.0,2022-03-30,2023-08-31,31,5,5,5,15,7.75,38.75,False,Clientes VIP
806,807,34,75.50747181818181,0.9090909090909091,False,False,136.0,2022-12-30,2023-04-29,3,2,2,3,7,0.75,3.75,True,Clientes Churneados
807,808,1,46.889475675675676,0.972972972972973,False,False,138.0,2021-05-19,2023-01-26,30,5,5,2,12,7.5,37.5,False,Clientes Leales
808,809,19,32.91272166666667,0.9722222222222222,False,False,125.0,2022-05-31,2023-06-08,16,3,4,1,8,4.0,20.0,False,Clientes en Riesgo/Zombies
809,810,7,54.50728142857143,0.8571428571428571,False,False,136.0,2022-05-30,2023-07-03,5,3,3,2,8,1.25,6.25,True,Clientes Churneados
810,811,33,64.72684421052632,1.0,True,False,136.0,2022-05-12,2023-06-01,6,2,3,3,8,1.5,7.5,True,Clientes Churneados
811,812,0,46.315548529411764,0.8529411764705882,False,False,149.0,2022-12-12,2023-02-25,27,5,5,2,12,6.75,33.75,False,Clientes Leales
812,813,1,58.36703654761905,0.9642857142857143,True,False,150.0,2022-06-01,2023-04-25,35,5,5,3,13,8.75,43.75,False,Clientes Leales
813,814,3,124.23237308641976,0.9753086419753086,True,False,138.0,2021-04-28,2023-04-11,50,4,5,5,14,12.5,62.5,False,Clientes VIP
814,815,0,68.70334612903225,1.0,False,False,33.0,2021-09-01,2023-05-29,21,5,5,3,13,5.25,26.25,False,Clientes Leales
815,816,33,26.925223999999996,1.0,False,False,120.0,2022-04-30,2023-06-03,2,2,2,1,5,0.5,2.5,True,Clientes Churneados
816,817,5,144.92272375,1.0,False,False,149.0,2021-06-29,2023-08-26,16,4,4,5,13,4.0,20.0,False,Clientes Leales
817,818,3,93.34035473684212,0.8421052631578947,True,False,150.0,2021-07-07,2023-03-27,11,4,4,4,12,2.75,13.75,False,Clientes Leales
818,819,2,80.58054392857143,0.9285714285714286,False,False,637.0,2022-03-26,2023-06-06,23,4,5,4,13,5.75,28.75,False,Clientes Leales
819,820,13,55.90603222222222,0.9166666666666666,True,False,33.0,2020-10-14,2023-04-17,11,3,4,3,10,2.75,13.75,False,Clientes en Riesgo/Zombies
820,821,6,146.15478084210528,0.9578947368421052,True,False,112.0,2020-11-12,2023-07-18,74,4,5,5,14,18.5,92.5,False,Clientes VIP
821,822,5,133.98159426229506,0.9016393442622951,True,False,33.0,2020-10-14,2023-06-29,20,4,5,5,14,5.0,25.0,False,Clientes VIP
822,823,3,27.600181666666668,0.9666666666666667,True,False,347.0,2021-09-29,2023-08-14,13,4,4,1,9,3.25,16.25,False,Clientes en Riesgo/Zombies
823,824,1,94.90572318181817,0.9545454545454546,True,False,33.0,2021-09-02,2023-06-28,9,5,3,4,12,2.25,11.25,False,Clientes Leales
824,825,6,136.4546015151515,0.9696969696969697,True,False,112.0,2021-02-16,2023-07-14,13,4,4,5,13,3.25,16.25,False,Clientes Leales
825,826,1,83.1355346875,0.875,True,False,112.0,2022-11-30,2023-08-04,27,5,5,4,14,6.75,33.75,False,Clientes VIP
826,827,0,84.9629190909091,1.0,False,False,1188.0,2020-11-25,2023-06-02,14,5,4,4,13,3.5,17.5,False,Clientes Leales
827,828,0,45.29299811475409,0.9426229508196722,True,False,122.0,2020-11-17,2023-02-21,47,5,5,2,12,11.75,58.75,False,Clientes Leales
828,829,0,115.36528655172414,0.896551724137931,True,False,149.0,2022-07-14,2023-08-19,27,5,5,4,14,6.75,33.75,False,Clientes VIP
829,830,3,72.10348024390244,0.9024390243902439,True,False,112.0,2021-02-18,2023-01-25,15,4,4,3,11,3.75,18.75,False,Clientes en Riesgo/Zombies
830,831,5,34.428168529411764,0.9117647058823529,True,False,125.0,2022-06-27,2023-08-21,14,4,4,1,9,3.5,17.5,False,Clientes en Riesgo/Zombies
831,832,7,104.68942710526316,0.9473684210526315,False,False,378.0,2020-12-21,2023-01-31,24,3,5,4,12,6.0,30.0,False,Clientes Leales
832,833,1,149.08079067961165,0.9320388349514563,False,True,1188.0,2021-10-26,2023-04-14,32,5,5,5,15,8.0,40.0,False,Clientes VIP
833,834,0,120.96896305343512,0.9236641221374046,True,False,125.0,2022-10-18,2023-06-17,46,5,5,5,15,11.5,57.5,False,Clientes VIP
834,835,6,30.929246274509804,0.9215686274509803,True,False,149.0,2021-06-24,2023-08-18,16,4,4,1,9,4.0,20.0,False,Clientes en Riesgo/Zombies
835,836,0,264.8424776229508,0.9508196721311475,False,True,136.0,2021-03-26,2023-06-02,47,5,5,5,15,11.75,58.75,False,Clientes VIP
836,837,8,34.900595172413794,0.8275862068965517,True,False,33.0,2021-10-20,2023-03-03,9,3,3,1,7,2.25,11.25,False,Clientes en Riesgo/Zombies
837,838,3,90.8651328,0.9066666666666666,True,False,632.0,2022-03-22,2023-01-25,26,4,5,4,13,6.5,32.5,False,Clientes Leales
838,839,5,78.1301428125,0.90625,True,False,33.0,2022-08-23,2023-02-18,14,4,4,4,12,3.5,17.5,False,Clientes Leales
839,840,0,187.47248278481013,0.9620253164556962,False,True,121.0,2022-06-11,2023-07-15,51,5,5,5,15,12.75,63.75,False,Clientes VIP
840,841,1,168.67009376811595,0.9855072463768116,True,False,125.0,2021-06-09,2023-07-03,105,5,5,5,15,26.25,131.25,False,Clientes VIP
841,842,2,25.56046428571429,0.8809523809523809,True,False,354.0,2021-12-15,2023-05-24,20,4,5,1,10,5.0,25.0,False,Clientes en Riesgo/Zombies
842,843,9,104.94046479166667,1.0,False,True,33.0,2021-09-09,2023-02-25,22,3,5,4,12,5.5,27.5,False,Clientes Leales
843,844,1,28.026179655172417,0.7931034482758621,True,False,112.0,2021-01-08,2023-02-06,17,5,4,1,10,4.25,21.25,False,Clientes en Riesgo/Zombies
844,845,3,38.65997350649351,0.948051948051948,False,False,121.0,2020-12-22,2023-08-19,27,4,5,1,10,6.75,33.75,False,Clientes en Riesgo/Zombies
845,846,29,67.00810294117647,1.0,False,False,347.0,2022-05-13,2023-03-31,6,3,3,3,9,1.5,7.5,True,Clientes Churneados
846,847,0,65.34047711538462,0.9615384615384616,True,False,567.0,2022-05-27,2023-06-22,32,5,5,3,13,8.0,40.0,False,Clientes Leales
847,848,2,163.16846135416668,0.9479166666666666,True,False,120.0,2022-05-12,2023-03-28,68,4,5,5,14,17.0,85.0,False,Clientes VIP
848,849,2,154.6960977142857,0.9428571428571428,True,False,149.0,2021-07-06,2023-04-03,14,4,4,5,13,3.5,17.5,False,Clientes Leales
849,850,0,175.53863827160492,0.8765432098765432,True,False,33.0,2022-05-09,2023-06-22,30,5,5,5,15,7.5,37.5,False,Clientes VIP
850,851,7,80.94054114285714,0.8857142857142857,False,False,473.0,2022-03-15,2023-07-29,13,3,4,4,11,3.25,16.25,False,Clientes en Riesgo/Zombies
851,852,1,93.61589886792453,0.9622641509433962,False,True,121.0,2021-02-10,2023-03-24,36,5,5,4,14,9.0,45.0,False,Clientes VIP
852,853,0,53.4675575,0.9117647058823529,True,False,112.0,2020-11-24,2023-08-29,26,5,5,2,12,6.5,32.5,False,Clientes Leales
853,854,1,172.45135045454546,0.9090909090909091,True,False,121.0,2023-01-26,2023-03-21,8,5,3,5,13,2.0,10.0,False,Clientes Leales
854,855,10,87.35326833333333,1.0,False,False,136.0,2023-01-12,2023-07-07,5,3,3,4,10,1.25,6.25,True,Clientes Churneados
855,856,28,42.23779714285714,0.9047619047619048,False,False,381.0,2022-03-11,2023-02-13,5,3,3,2,8,1.25,6.25,True,Clientes Churneados
856,857,0,129.31286,1.0,True,False,120.0,2022-11-09,2023-02-23,21,5,5,5,15,5.25,26.25,False,Clientes VIP
857,858,9,136.9666544736842,1.0,True,False,566.0,2022-04-07,2023-07-20,16,3,4,5,12,4.0,20.0,False,Clientes Leales
858,859,5,59.050868888888886,0.9444444444444444,True,False,473.0,2022-11-05,2023-07-20,10,4,4,3,11,2.5,12.5,False,Clientes en Riesgo/Zombies
859,860,8,100.72089575757576,0.9090909090909091,True,True,121.0,2021-01-15,2023-02-03,9,3,3,4,10,2.25,11.25,False,Clientes en Riesgo/Zombies
860,861,1,174.50747425,0.9,False,True,1188.0,2020-11-25,2023-03-23,31,5,5,5,15,7.75,38.75,False,Clientes VIP
861,862,0,36.40114826923077,0.9038461538461539,True,False,359.0,2022-03-09,2023-03-17,14,5,4,1,10,3.5,17.5,False,Clientes en Riesgo/Zombies
862,863,2,111.21466074626866,0.8955223880597015,False,True,1188.0,2022-03-29,2023-06-09,27,4,5,4,13,6.75,33.75,False,Clientes Leales
863,864,3,92.96288388059702,0.9850746268656716,True,False,120.0,2022-02-19,2023-06-22,31,4,5,4,13,7.75,38.75,False,Clientes Leales
864,865,1,143.58465166666667,0.9615384615384616,False,True,149.0,2022-01-28,2023-06-26,29,5,5,5,15,7.25,36.25,False,Clientes VIP
865,866,9,55.4586416,1.0,False,False,149.0,2021-12-14,2023-08-04,7,3,3,3,9,1.75,8.75,True,Clientes Churneados
866,867,1,87.65474223404256,0.9680851063829787,True,False,120.0,2021-01-08,2023-06-16,46,5,5,4,14,11.5,57.5,False,Clientes VIP
867,868,2,127.497173880597,0.9253731343283582,True,False,33.0,2020-10-22,2023-06-20,24,4,5,5,14,6.0,30.0,False,Clientes VIP
868,869,2,55.229519418604646,0.9534883720930233,True,False,120.0,2020-12-17,2023-05-24,40,4,5,3,12,10.0,50.0,False,Clientes Leales
869,870,6,27.987700833333335,0.9166666666666666,True,False,149.0,2021-11-23,2023-04-21,12,4,4,1,9,3.0,15.0,False,Clientes en Riesgo/Zombies
870,871,1,160.85521551401868,0.9532710280373832,False,True,122.0,2021-09-07,2023-02-17,56,5,5,5,15,14.0,70.0,False,Clientes VIP
871,872,2,143.77043355263157,0.9342105263157895,False,True,122.0,2020-12-04,2023-03-30,27,4,5,5,14,6.75,33.75,False,Clientes VIP
872,873,7,232.47935703125,0.96875,False,True,136.0,2021-08-02,2023-04-22,24,3,5,5,13,6.0,30.0,False,Clientes Leales
873,874,0,46.667286818181815,0.9343434343434344,False,True,381.0,2022-06-21,2023-07-13,76,5,5,2,12,19.0,95.0,False,Clientes Leales
874,875,0,78.65592115702479,0.9504132231404959,True,False,475.0,2022-02-15,2023-07-15,47,5,5,4,14,11.75,58.75,False,Clientes VIP
875,876,20,50.78417445783133,0.891566265060241,True,False,33.0,2021-12-23,2023-07-15,22,3,5,2,10,5.5,27.5,False,Clientes en Riesgo/Zombies
876,877,0,56.560322222222226,1.0,False,False,566.0,2022-11-22,2023-07-14,10,5,4,3,12,2.5,12.5,False,Clientes Leales
877,878,0,72.20727711538461,0.9807692307692307,True,False,136.0,2022-05-03,2023-08-15,39,5,5,3,13,9.75,48.75,False,Clientes Leales
878,879,2,67.05400612903226,0.9946236559139785,True,False,636.0,2022-03-23,2023-02-14,59,4,5,3,12,14.75,73.75,False,Clientes Leales
879,880,2,123.38215318181818,0.7840909090909091,True,False,570.0,2022-11-25,2023-07-20,31,4,5,5,14,7.75,38.75,False,Clientes VIP
880,881,1,33.89622315789474,0.9736842105263158,False,False,479.0,2022-03-25,2023-07-22,16,5,4,1,10,4.0,20.0,False,Clientes en Riesgo/Zombies
881,882,0,98.15832404040405,0.8888888888888888,False,True,136.0,2021-02-11,2023-01-20,44,5,5,4,14,11.0,55.0,False,Clientes VIP
882,883,3,102.53600976744187,0.9767441860465116,True,False,33.0,2020-12-11,2023-02-25,18,4,4,4,12,4.5,22.5,False,Clientes Leales
883,884,0,290.29320028985506,0.8840579710144928,False,True,149.0,2022-03-11,2023-08-31,31,5,5,5,15,7.75,38.75,False,Clientes VIP
884,885,0,226.69982676470588,1.0,False,True,120.0,2020-12-04,2023-04-29,12,5,4,5,14,3.0,15.0,False,Clientes VIP
885,886,5,43.957559583333335,0.9166666666666666,True,False,112.0,2021-04-30,2023-07-07,9,4,3,2,9,2.25,11.25,False,Clientes en Riesgo/Zombies
886,887,19,65.4243768,0.96,True,False,33.0,2022-06-24,2023-03-24,7,3,3,3,9,1.75,8.75,True,Clientes Churneados
887,888,0,127.8533795,0.95,False,False,33.0,2023-01-27,2023-08-02,14,5,4,5,14,3.5,17.5,False,Clientes VIP
888,889,1,49.55100484375,1.0,True,False,347.0,2022-11-28,2023-06-15,25,5,5,2,12,6.25,31.25,False,Clientes Leales
889,890,1,94.88417875,0.90625,True,False,1188.0,2020-10-16,2023-06-16,21,5,5,4,14,5.25,26.25,False,Clientes VIP
890,891,3,49.07290862068966,0.9310344827586207,True,False,33.0,2022-04-29,2023-03-20,21,4,5,2,11,5.25,26.25,False,Clientes en Riesgo/Zombies
891,892,1,50.97407576086956,0.8478260869565217,True,False,33.0,2020-11-25,2023-04-03,40,5,5,2,12,10.0,50.0,False,Clientes Leales
892,893,3,39.12485,1.0,False,False,347.0,2021-08-14,2023-02-16,8,4,3,2,9,2.0,10.0,False,Clientes en Riesgo/Zombies
893,894,0,211.3458757894737,1.0,True,False,112.0,2020-11-10,2023-05-24,30,5,5,5,15,7.5,37.5,False,Clientes VIP
894,895,0,97.26448356643357,0.916083916083916,True,False,1188.0,2020-10-17,2023-02-10,62,5,5,4,14,15.5,77.5,False,Clientes VIP
895,896,6,93.64025326923077,0.9807692307692307,True,False,347.0,2021-04-24,2023-05-16,46,4,5,4,13,11.5,57.5,False,Clientes Leales
896,897,6,68.6222034375,0.8125,True,False,1188.0,2021-05-01,2023-02-18,14,4,4,3,11,3.5,17.5,False,Clientes en Riesgo/Zombies
897,898,1,25.703179206349205,0.9206349206349206,True,False,360.0,2022-03-26,2023-08-15,20,5,5,1,11,5.0,25.0,False,Clientes en Riesgo/Zombies
898,899,5,74.30354833333334,1.0,True,False,33.0,2022-08-27,2023-08-25,19,4,5,3,12,4.75,23.75,False,Clientes Leales
899,900,8,121.61850848484849,0.7878787878787878,True,False,1188.0,2021-08-20,2023-06-02,11,3,4,5,12,2.75,13.75,False,Clientes Leales
900,901,3,47.787596,1.0,True,False,33.0,2020-10-20,2023-08-07,22,4,5,2,11,5.5,27.5,False,Clientes en Riesgo/Zombies
901,902,0,70.61603125,0.9423076923076923,True,False,1188.0,2020-11-26,2023-08-31,44,5,5,3,13,11.0,55.0,False,Clientes Leales
902,903,12,99.00155083333334,0.9166666666666666,False,False,1298.0,2023-01-24,2023-08-19,10,3,4,4,11,2.5,12.5,False,Clientes en Riesgo/Zombies
903,904,2,89.3660134375,0.96875,True,False,112.0,2020-11-24,2023-01-30,64,4,5,4,13,16.0,80.0,False,Clientes Leales
904,905,2,90.81075886363637,1.0,True,False,120.0,2020-12-05,2023-07-24,19,4,5,4,13,4.75,23.75,False,Clientes Leales
905,906,1,41.49015117117117,0.990990990990991,True,False,121.0,2020-12-10,2023-06-05,38,5,5,2,12,9.5,47.5,False,Clientes Leales
906,907,5,37.028835161290324,1.0,True,False,347.0,2022-06-04,2023-06-17,12,4,4,1,9,3.0,15.0,False,Clientes en Riesgo/Zombies
907,908,1,36.0815840625,0.859375,True,False,356.0,2022-11-08,2023-07-18,20,5,5,1,11,5.0,25.0,False,Clientes en Riesgo/Zombies
908,909,7,49.831773137254906,0.9607843137254902,True,False,381.0,2023-01-28,2023-05-27,16,3,4,2,9,4.0,20.0,False,Clientes en Riesgo/Zombies
909,910,0,104.63009275510204,0.9387755102040817,False,True,566.0,2022-05-21,2023-03-20,76,5,5,4,14,19.0,95.0,False,Clientes VIP
910,911,1,51.4259004,0.96,True,False,136.0,2021-08-10,2023-08-30,10,5,4,2,11,2.5,12.5,False,Clientes en Riesgo/Zombies
911,912,1,110.61834164705883,0.8705882352941177,True,False,33.0,2022-04-26,2023-04-14,58,5,5,4,14,14.5,72.5,False,Clientes VIP
912,913,0,51.208139499999994,0.94,True,False,473.0,2022-10-25,2023-03-29,42,5,5,2,12,10.5,52.5,False,Clientes Leales
913,914,0,193.39678102564102,0.9829059829059829,False,True,33.0,2020-11-07,2023-06-24,48,5,5,5,15,12.0,60.0,False,Clientes VIP
914,915,0,139.57738776223775,0.972027972027972,False,True,121.0,2021-01-05,2023-08-21,69,5,5,5,15,17.25,86.25,False,Clientes VIP
915,916,5,187.54330015384616,0.9230769230769231,True,False,478.0,2022-03-30,2023-03-08,18,4,4,5,13,4.5,22.5,False,Clientes Leales
916,917,1,56.19331865384615,0.8653846153846154,True,False,636.0,2022-06-08,2023-03-04,19,5,5,3,13,4.75,23.75,False,Clientes Leales
917,918,1,38.59458,0.88,True,False,352.0,2021-12-16,2023-07-12,32,5,5,1,11,8.0,40.0,False,Clientes en Riesgo/Zombies
918,919,5,184.53160666666665,0.9230769230769231,True,False,121.0,2022-11-21,2023-05-01,14,4,4,5,13,3.5,17.5,False,Clientes Leales
919,920,1,34.50449111111111,0.9166666666666666,False,False,347.0,2022-11-15,2023-03-29,12,5,4,1,10,3.0,15.0,False,Clientes en Riesgo/Zombies
920,921,5,64.48064333333333,1.0,False,False,33.0,2021-01-21,2023-01-05,5,4,3,3,10,1.25,6.25,False,Clientes en Riesgo/Zombies
921,922,2,59.359555625,1.0,False,False,33.0,2022-07-11,2023-08-10,15,4,4,3,11,3.75,18.75,False,Clientes en Riesgo/Zombies
922,923,8,57.735668181818184,0.9090909090909091,True,False,125.0,2021-01-26,2023-01-27,3,3,2,3,8,0.75,3.75,True,Clientes Churneados
923,924,3,183.99700210526316,0.9473684210526315,True,False,120.0,2020-12-10,2023-03-28,36,4,5,5,14,9.0,45.0,False,Clientes VIP
924,925,0,90.40361625,0.875,True,False,170.0,2021-05-03,2023-06-21,70,5,5,4,14,17.5,87.5,False,Clientes VIP
925,926,0,98.94709054794521,0.9178082191780822,True,False,33.0,2021-09-24,2023-04-01,33,5,5,4,14,8.25,41.25,False,Clientes VIP
926,927,31,197.25504666666666,1.0,True,False,33.0,2020-11-24,2023-07-04,8,2,3,5,10,2.0,10.0,True,Clientes Churneados
927,928,0,164.2221919047619,0.9841269841269841,True,False,126.0,2021-05-28,2023-08-18,81,5,5,5,15,20.25,101.25,False,Clientes VIP
928,929,0,38.863741505376346,0.956989247311828,True,False,347.0,2021-03-24,2023-05-20,72,5,5,2,12,18.0,90.0,False,Clientes Leales
929,930,9,131.00297818181818,0.8636363636363636,True,False,209.0,2022-03-21,2023-03-23,3,3,2,5,10,0.75,3.75,True,Clientes Churneados
930,931,1,157.6576416,0.77,False,True,138.0,2021-04-22,2023-03-23,74,5,5,5,15,18.5,92.5,False,Clientes VIP
931,932,1,100.96597714285714,0.9795918367346939,True,False,120.0,2022-12-13,2023-08-19,44,5,5,4,14,11.0,55.0,False,Clientes VIP
932,933,1,33.621395,0.9736842105263158,True,False,637.0,2022-06-22,2023-08-11,15,5,4,1,10,3.75,18.75,False,Clientes en Riesgo/Zombies
933,934,7,68.08258897727272,0.9090909090909091,True,False,1188.0,2020-11-06,2023-06-06,32,3,5,3,11,8.0,40.0,False,Clientes en Riesgo/Zombies
934,935,1,192.43985915254237,0.9491525423728814,True,False,33.0,2022-06-02,2023-02-18,25,5,5,5,15,6.25,31.25,False,Clientes VIP
935,936,0,112.56710852534562,0.9216589861751152,False,True,33.0,2022-10-18,2023-07-26,152,5,5,4,14,38.0,190.0,False,Clientes VIP
936,937,1,161.3445776923077,0.8769230769230769,True,False,125.0,2021-02-17,2023-02-03,35,5,5,5,15,8.75,43.75,False,Clientes VIP
937,938,15,84.59186833333334,0.9166666666666666,False,False,112.0,2021-04-07,2023-02-03,4,3,3,4,10,1.0,5.0,True,Clientes Churneados
938,939,1,79.97200452380952,0.9761904761904762,True,False,112.0,2020-12-12,2023-01-20,19,5,5,4,14,4.75,23.75,False,Clientes VIP
939,940,0,80.72704136645963,0.968944099378882,True,False,1188.0,2020-10-24,2023-07-04,64,5,5,4,14,16.0,80.0,False,Clientes VIP
940,941,3,176.75470602150537,0.946236559139785,True,False,136.0,2022-06-02,2023-08-19,30,4,5,5,14,7.5,37.5,False,Clientes VIP
941,942,1,291.968498125,0.9583333333333334,False,True,347.0,2021-07-29,2023-07-04,35,5,5,5,15,8.75,43.75,False,Clientes VIP
942,943,3,61.882922439024384,0.8536585365853658,True,False,1188.0,2020-10-21,2023-06-29,15,4,4,3,11,3.75,18.75,False,Clientes en Riesgo/Zombies
943,944,7,51.44048207792208,0.948051948051948,True,False,125.0,2021-02-18,2023-08-24,27,3,5,2,10,6.75,33.75,False,Clientes en Riesgo/Zombies
944,945,0,151.52671047619046,0.9404761904761905,False,True,120.0,2020-12-07,2023-03-27,41,5,5,5,15,10.25,51.25,False,Clientes VIP
945,946,1,218.69067888888887,0.873015873015873,False,True,122.0,2023-01-19,2023-03-31,54,5,5,5,15,13.5,67.5,False,Clientes VIP
946,947,8,56.63842153846154,1.0,True,False,149.0,2021-05-26,2023-07-22,13,3,4,3,10,3.25,16.25,False,Clientes en Riesgo/Zombies
947,948,2,129.82072441860464,0.9418604651162791,True,False,125.0,2021-05-28,2023-08-25,29,4,5,5,14,7.25,36.25,False,Clientes VIP
948,949,2,31.44001454545454,0.9696969696969697,True,False,347.0,2021-09-08,2023-06-26,30,4,5,1,10,7.5,37.5,False,Clientes en Riesgo/Zombies
949,950,1,129.2418568852459,0.9016393442622951,True,False,357.0,2021-12-22,2023-07-17,24,5,5,5,15,6.0,30.0,False,Clientes VIP
950,951,1,74.87374224489795,0.9387755102040817,True,False,122.0,2021-01-15,2023-07-06,19,5,5,3,13,4.75,23.75,False,Clientes Leales
951,952,0,171.8274675949367,0.9873417721518988,True,False,33.0,2020-10-17,2023-03-28,28,5,5,5,15,7.0,35.0,False,Clientes VIP
952,953,0,83.45013490066225,0.9072847682119205,False,True,149.0,2021-09-29,2023-04-14,267,5,5,4,14,66.75,333.75,False,Clientes VIP
953,954,5,110.77263344827587,0.9655172413793104,True,False,150.0,2021-06-17,2023-04-13,13,4,4,4,12,3.25,16.25,False,Clientes Leales
